feature	loading	boot_mean	boot_sd	stability
TraesNOR2D03G01136360	0.781012895259054	-0.0931436175193771	0.79888286535332	0.5
TraesNOR2D03G01136900	0.71203109072788	0.00938300128828281	0.674620212854382	0.48
TraesNOR2D03G01136960	1.13488411820602	0.196969124190294	0.83482377691581	0.62
TraesNOR2D03G01137040	-1.95256913044558	0.0304596612874578	0.699192051073707	0.54
TraesNOR2D03G01137280	-1.2235635997394	-0.0473578024852885	0.897319320650441	0.49
TraesNOR2D03G01137390	0.00931367319861131	-0.0217375453640312	0.914490757722294	0.51
TraesNOR2D03G01138170	0.951653612936502	0.0148965716383816	0.709435816486899	0.47
TraesNOR2D03G01138730	-0.0533345365733434	-0.106991996549233	0.791626641621584	0.55
TraesNOR2D03G01138910	0.519815337796643	-0.0111035260895273	0.736667180175541	0.51
TraesNOR2D03G01139220	0.651021736158368	0.0287818760198414	0.887122358790302	0.5
TraesNOR2D03G01139450	1.1839134112054	0.016711627122606	0.781230790733326	0.5
TraesNOR2D03G01139460	-0.329484881375653	0.0657401047184767	0.776690938341406	0.42
TraesNOR2D03G01139640	-0.0105848988037362	-0.0886737538879355	0.881258435703861	0.57
TraesNOR2D03G01141280	1.02641827788673	-0.0406969488939524	0.824209701119646	0.47
TraesNOR2D03G01142950	0.579892445768886	0.0343876201725342	0.737206291808212	0.49
TraesNOR2D03G01143060	-0.366871115147019	-0.0339235648407155	0.894500780167621	0.53
TraesNOR2D03G01144360	0.302564277608326	-0.0224553117416424	0.839934796640145	0.47
TraesNOR2D03G01144660	-0.151242235703705	-0.0345316633440912	0.928037377170632	0.5
TraesNOR2D03G01144670	-0.542586185082133	0.0161957897720123	1.00923208615228	0.47
TraesNOR2D03G01145080	0.186056123203566	0.0503910799243382	1.00314271538345	0.54
TraesNOR2D03G01145230	-0.0178152747778851	0.0779465272894298	0.90850980082126	0.44
TraesNOR2D03G01145250	1.16192030136392	0.025621979407857	0.807071195789677	0.52
TraesNOR2D03G01145260	0.983301392934726	0.00294579991482415	0.741337011796923	0.52
TraesNOR2D03G01147650	-0.355191201069514	-0.0894095145741649	1.12865615195021	0.49
TraesNOR2D03G01148420	-0.810397977874931	-0.181468841410787	0.935843842747079	0.58
TraesNOR2D03G01148510	1.25006394852669	-0.124090344392665	0.937730887044568	0.46
TraesNOR2D03G01148520	-0.0618206503157157	-0.0233721505996144	0.80057569915906	0.54
TraesNOR2D03G01148670	-0.784815349898498	-0.0749688280447303	0.898636542722	0.57
TraesNOR2D03G01149510	-0.0428313858579489	0.140009419510044	0.898731922154928	0.46
TraesNOR2D03G01149810	0.162208419251428	0.0353941001175333	0.842142892271568	0.52
TraesNOR2D03G01150460	-1.54404315522486	-0.134817876494094	0.827816456473361	0.61
TraesNOR2D03G01150500	0.118180021328222	-0.0347336742125416	0.773275654004232	0.51
TraesNOR2D03G01150760	-0.0310095909680868	0.0321783392798891	0.944560903140218	0.49
TraesNOR2D03G01151170	-0.252301323900328	0.0364078868915963	0.812918832816083	0.52
TraesNOR2D03G01151180	-0.012331549011667	0.0658678115960819	0.856519104653579	0.44
TraesNOR2D03G01151240	0.121698618862678	0.140116039299543	0.86022561373304	0.58
TraesNOR2D03G01151330	0.507367230845188	0.011650842161359	0.857032989103459	0.51
TraesNOR2D03G01151340	2.21649363886905	-0.10764107167522	0.89322968255327	0.52
TraesNOR2D03G01151430	-1.25330338341814	-0.086999123172132	0.776126865075841	0.53
TraesNOR2D03G01151530	0.683745698218659	0.15104213452151	0.889441059051165	0.57
TraesNOR2D03G01151610	0.140940854183913	0.068323413791938	0.920647964905107	0.53
TraesNOR2D03G01152940	-0.464822954134833	0.026829749368392	0.79136360754928	0.51
TraesNOR2D03G01153010	-0.385427944964062	0.152004255667231	0.772483336320925	0.42
TraesNOR2D03G01153030	0.840742393816073	0.134215479340086	0.955157292937305	0.57
TraesNOR2D03G01153270	0.0519609575049434	-0.0485984400188286	0.805093428081107	0.44
TraesNOR2D03G01153460	-0.520706608869962	0.0188828322175182	0.925911271286927	0.47
TraesNOR2D03G01153540	-1.18510733263745	0.00444230287714992	0.832359307832343	0.47
TraesNOR2D03G01154090	0.00986246410899631	-0.13106364910397	0.869606097200913	0.41
TraesNOR2D03G01154140	-0.495590113197887	0.0632753170586549	0.823622626568936	0.47
TraesNOR2D03G01154240	1.60061445944307	-0.0498099391330742	0.927699814293727	0.47
TraesNOR2D03G01154290	0.600135407012957	0.0552561609533379	0.973947428871193	0.5
TraesNOR2D03G01154300	-0.696320194487748	-0.0387386147018184	0.982724153795309	0.51
TraesNOR2D03G01154390	-1.81262931741662	-0.112526170493678	0.788248726024587	0.57
TraesNOR2D03G01155600	-0.0704474145332324	0.107983699718585	0.874533843227857	0.44
TraesNOR2D03G01156380	-0.661613707407037	-0.0948915769889751	0.813633909206786	0.57
TraesNOR2D03G01157480	0.106175309090697	-0.0240458883664627	0.79837442149002	0.53
TraesNOR2D03G01158030	0.00158673322360646	-0.0922857144502913	0.883685688317538	0.47
TraesNOR2D03G01158160	-0.836572171671269	0.0507402309369331	0.707162977975429	0.53
TraesNOR2D03G01160780	-0.428461998227091	-0.0628221249997587	0.731852368129167	0.49
TraesNOR2D03G01160980	0.56776087375538	-0.00320309727542714	0.843647081419236	0.5
TraesNOR2D03G01161040	0.211104407082491	-0.0803806217838647	0.787548662998308	0.49
TraesNOR2D03G01162130	0.328130025579251	-0.0888420376608818	0.874962871068672	0.46
TraesNOR2D03G01162260	0.566943235633083	-0.0585557940159888	0.940509046483348	0.48
TraesNOR2D03G01162690	-0.016537052701736	0.0668094305277758	0.884729172303074	0.43
TraesNOR2D03G01162760	-0.840214467330422	-0.0742222790644512	0.785064524426968	0.53
TraesNOR2D03G01163130	-0.0147364050349051	-0.117332773549859	0.891817212795644	0.51
TraesNOR2D03G01163340	0.784511216831269	0.110085127550548	0.803745718724409	0.57
TraesNOR2D03G01163530	0.0351467392327833	-0.00363309119155596	0.801497754192426	0.52
TraesNOR2D03G01164480	0.216087387787289	-0.00411182395562682	0.929030146470664	0.49
TraesNOR2D03G01164650	-0.873743036454355	-0.116226311509529	0.826659691935917	0.56
TraesNOR2D03G01165140	-0.0464609450976001	-0.048933495290945	0.853260986820449	0.5
TraesNOR2D03G01165660	0.0222769067503493	0.00996834793919269	0.781130622429468	0.52
TraesNOR2D03G01165890	-0.0373699753954513	0.000604201816033939	0.744197802600994	0.51
TraesNOR2D03G01166300	0.0749853940538452	-0.125202224174351	0.751920921147471	0.48
TraesNOR2D03G01166320	0.182607927561979	0.0314555906169392	0.859499046309379	0.54
TraesNOR2D03G01167930	0.53685284264123	0.0248862913189429	0.711270056452402	0.49
TraesNOR2D03G01168840	0.811753528172927	0.00152434491116132	0.917227275338475	0.51
TraesNOR2D03G01169170	1.33331627601066	0.0578837434554522	0.876510188368873	0.53
TraesNOR2D03G01169670	1.51169214429855	0.00825762419972778	0.68030975981972	0.46
TraesNOR2D03G01170070	0.0715942006847775	0.0478103230192374	0.964262512598496	0.48
TraesNOR2D03G01170250	0.151337735607058	0.00369168177631501	0.872984848638948	0.5
TraesNOR2D03G01170270	0.450274588635983	0.113132803773743	0.787067107538123	0.61
TraesNOR2D03G01170600	0.101464908897412	0.219900982191316	0.740348469721529	0.61
TraesNOR2D03G01171650	0.0283081527445478	0.0800024590074521	0.870223152083826	0.52
TraesNOR2D03G01171670	0.623982361631801	0.0768142814417425	0.81204691402861	0.53
TraesNOR2D03G01172030	-0.0647719192170014	-0.111159985488394	0.819269462799495	0.54
TraesNOR2D03G01172180	0.0610602732176431	0.0171445204624109	0.804192634492642	0.49
TraesNOR2D03G01172190	-0.945677114748411	0.00200092919266064	0.814497295485629	0.52
TraesNOR2D03G01172650	0.124218853490122	-0.002986893670529	0.895511844663701	0.47
TraesNOR2D03G01173820	0.248516971802604	-0.046651238530149	0.832639335035999	0.46
TraesNOR2D03G01175300	1.79326717901428	-0.0220747602394993	0.819154341725495	0.49
TraesNOR2D03G01176130	0.56273038008943	-0.106997444664623	0.808166561301582	0.48
TraesNOR2D03G01176600	-0.218574850802764	-0.062292949119584	0.775172332528533	0.5
TraesNOR2D03G01176610	0.2260234349313	0.0963744735402754	0.839937752465607	0.56
TraesNOR2D03G01178970	1.67816235512386	0.0242362446338848	0.892926849490583	0.49
TraesNOR2D03G01181220	-0.423760614588627	0.0445152116813215	0.916733217185163	0.51
TraesNOR2D03G01182010	-2.17632809651301	-0.086377075555886	0.707781333328403	0.53
TraesNOR2D03G01183400	1.05843996346062	0.0678683015234086	0.857705695157392	0.57
TraesNOR2D03G01185040	0.11776045716753	0.0319538664902986	0.889795271575277	0.56
TraesNOR2D03G01185110	-0.859200923097097	-0.161042838113238	0.844427959902685	0.54
TraesNOR2D03G01185300	-0.705174112788514	0.174795535069113	0.958589910258089	0.46
TraesNOR2D03G01185460	-0.247142667259064	0.193830311232473	0.959951400520389	0.41
TraesNOR2D03G01186240	0.205609548277882	0.113611034134297	0.913978006361819	0.5
TraesNOR2D03G01186270	-2.14914041825756	0.0748209378030267	0.784718439983284	0.48
TraesNOR2D03G01188190	-0.217062952714107	0.0811306775627485	0.80795025325998	0.48
TraesNOR2D03G01189030	0.23985973119552	-0.0512368467096441	0.975945617516836	0.41
TraesNOR2D03G01189720	2.89232806019739	0.168930718914343	0.869109905024874	0.63
TraesNOR2D03G01194010	0.207814315196082	-0.138838384477031	0.963147193187218	0.45
TraesNOR2D03G01195440	-1.02000259981307	-0.053013919817558	0.768978800824141	0.53
TraesNOR2D03G01195500	0.745870688419025	0.0413194351716727	0.884805467553109	0.49
TraesNOR2D03G01195710	-0.151822067088473	0.0586238765165535	0.830948226055664	0.52
TraesNOR2D03G01195790	-2.61554176642231	-0.149894960298049	0.849069555378354	0.58
TraesNOR2D03G01195830	-1.05769859944742	0.0787499686123687	0.82014448693443	0.41
TraesNOR2D03G01195920	0.502885778214672	0.00881715672201846	0.848199712874927	0.48
TraesNOR2D03G01196430	0.432515335138618	0.030253738475477	0.886221668037215	0.47
TraesNOR2D03G01197320	-0.131691124197683	-0.0870566533837624	0.859739912808199	0.57
TraesNOR2D03G01197470	-0.0349040461992626	-0.0769928239513043	0.923970124788638	0.5
TraesNOR2D03G01197940	0.448030958810636	0.0428911413902468	0.832970767600469	0.5
TraesNOR2D03G01198630	0.287064036048829	0.00180859610723978	0.807181293338875	0.48
TraesNOR2D03G01198690	-1.28018524175964	0.0205650047247052	0.96051474253516	0.43
TraesNOR2D03G01198870	1.43019888594119	-0.0714972190265789	0.827087243303496	0.44
TraesNOR2D03G01199230	-1.24514193398382	-0.0337127548319669	0.77622611342401	0.54
TraesNOR2D03G01199310	-0.536072781403294	0.0976505419364322	0.877565163857063	0.47
TraesNOR2D03G01199370	0.96774026172359	0.156305528875632	0.688914363065294	0.57
TraesNOR2D03G01199410	0.0917461747363	0.0502943663141116	0.878018591408665	0.49
TraesNOR2D03G01200680	0.0765136131366021	0.0129970677794871	0.796298510131722	0.58
TraesNOR2D03G01201140	0.738716233270313	0.0714061020756657	0.838782463519468	0.52
TraesNOR2D03G01201730	0.337404665922084	0.0286218338930157	0.869233489025232	0.48
TraesNOR2D03G01201890	0.819639749446413	-0.0255926452107436	0.883688545320766	0.49
TraesNOR2D03G01202200	0.925658526808999	-0.0582433259819182	0.988067502624127	0.48
TraesNOR2D03G01202260	-0.126032504645513	-0.0143383518683516	0.870023055830983	0.5
TraesNOR2D03G01202300	-0.619407171555462	-0.0555497084692402	0.962207971511551	0.54
TraesNOR2D03G01202520	0.00260903529562025	0.124404052883375	0.824402897396244	0.55
TraesNOR2D03G01202820	-0.578176579260827	0.000398530454819224	0.771705502215847	0.52
TraesNOR2D03G01203310	-0.270503372921207	-0.0358642628392646	0.969526435603178	0.55
TraesNOR2D03G01204890	-1.35001591630121	0.0267362194671799	0.92855671456248	0.51
TraesNOR2D03G01204900	-2.5587697641934	-0.00237382385976656	0.793567750100764	0.42
TraesNOR2D03G01205410	0.0396918179534958	0.0307294373749414	0.837671540199364	0.5
TraesNOR2D03G01205920	-2.38970304566504	-0.0384886341121316	0.803590283647687	0.51
TraesNOR2D03G01206800	0.371663043070171	0.108347890040579	0.900017054620586	0.56
TraesNOR2D03G01206900	0.008561130218948	-0.0851327819799633	0.783963513585381	0.47
TraesNOR2D03G01206930	-1.50808156387007	-0.157161525475845	0.89538169006643	0.59
TraesNOR2D03G01207000	0.126676549865673	-0.00512357573736745	0.752201419518612	0.54
TraesNOR2D03G01207010	0.0400041574100006	-0.00532863338173602	0.903133988467259	0.54
TraesNOR2D03G01207430	0.747627526676754	0.0135903217348961	0.933750400928378	0.53
TraesNOR2D03G01207720	-0.163502657801584	-0.0503928833868199	0.940014014940368	0.52
TraesNOR2D03G01208790	0.550221291713919	0.0409326652381613	0.827508080583188	0.56
TraesNOR2D03G01209400	0.0713636331512878	-0.0156279665063214	0.900002701013687	0.5
TraesNOR2D03G01209960	-2.19769949245487	-0.00423973425123394	0.716485091830549	0.54
TraesNOR2D03G01210020	0.709698351530395	-0.000143017363707809	0.747350916336475	0.49
TraesNOR2D03G01210780	1.25555023606312	-0.0111299391921359	1.05270461588351	0.51
TraesNOR2D03G01211070	1.41057735707494	-0.0922513298043521	0.94196699943583	0.48
TraesNOR2D03G01211140	0.84068690600945	-0.0415619003025939	0.899596357591463	0.49
TraesNOR2D03G01211300	0.0222826826165279	-0.0449603475371901	0.807561428818407	0.48
TraesNOR2D03G01211660	-0.391819334516709	0.0424370343392946	0.713030700480724	0.43
TraesNOR2D03G01212190	-0.262608635336098	-0.111124749722589	0.773186032240702	0.54
TraesNOR2D03G01212290	-0.957149079994602	-0.0357575328671262	0.896229393074781	0.46
TraesNOR2D03G01212990	0.217686535113345	0.0694260626142294	0.886651284259446	0.56
TraesNOR2D03G01213380	-0.704034085372026	-0.132654225293321	0.809454681436333	0.54
TraesNOR2D03G01214500	-2.39589392827167	0.0868210401884103	0.857536555125828	0.46
TraesNOR2D03G01215290	-0.370459941226021	-0.0557734650645648	0.814024005898187	0.57
TraesNOR2D03G01215480	-0.598907840169434	0.166597362063589	0.725080680011258	0.44
TraesNOR2D03G01215650	-0.813201751325473	0.0785171649165154	0.891909537466397	0.47
TraesNOR2D03G01215790	1.33236545450126	0.0169425614910221	0.744912191216133	0.5
TraesNOR2D03G01215920	0.195307897517025	0.0357647641757972	0.758805734814378	0.56
TraesNOR2D03G01215970	0.319257916961376	0.019017720127614	0.751689900903697	0.53
TraesNOR2D03G01216230	0.477175881789913	-0.052325143720178	0.957728394939621	0.46
TraesNOR2D03G01216460	0.0297297243976161	-0.0722631826548741	0.940229125599003	0.38
TraesNOR2D03G01216580	1.0033398965877	-0.00204987507312411	0.816619017021168	0.43
TraesNOR2D03G01216860	-0.748594924802275	0.138242793423709	0.850386996013887	0.47
TraesNOR2D03G01217100	0.228750147372118	-0.0488585404426429	0.779043527688976	0.51
TraesNOR2D03G01217590	-1.22768676121094	-0.0977122682500356	0.820097698174397	0.52
TraesNOR2D03G01217670	-0.288673948097898	-0.0492009661723955	0.851905873476306	0.5
TraesNOR2D03G01217960	0.0673635943065109	-0.0889843232172187	0.814208567920419	0.51
TraesNOR2D03G01218560	0.00135498975506451	0.0377228921462862	0.857140676728946	0.54
TraesNOR2D03G01219410	0.0229399633140108	-0.0592787015289695	0.883269845474704	0.45
TraesNOR2D03G01219420	-0.226532145266322	-0.0653713169224196	0.820545674822318	0.57
TraesNOR2D03G01220180	0.0745326445580264	0.0553026189598402	0.808924124374815	0.46
TraesNOR2D03G01220360	0.000763480373587582	0.0465144608210182	0.836678286772452	0.57
TraesNOR2D03G01220380	-1.23423703437805	0.0109222384548216	0.91549760658495	0.48
TraesNOR2D03G01220550	-0.302905697433869	-0.16556942137942	0.865313402927314	0.56
TraesNOR2D03G01220650	-0.00314073082005468	0.248942635451927	0.913132711468408	0.41
TraesNOR2D03G01220660	-0.633450372000284	0.0232489750171027	0.794056156177683	0.47
TraesNOR2D03G01221230	-0.767520828045551	0.00859805245239022	0.835586672170436	0.46
TraesNOR2D03G01221530	0.38029527772243	0.0820957506989416	0.824025916654149	0.54
TraesNOR2D03G01221740	-1.10198240478064	-0.0981479539847395	0.756564295625865	0.54
TraesNOR2D03G01222190	-1.4566674492274	0.0457310244371313	0.86334113821724	0.5
TraesNOR2D03G01223610	1.51049042255742	0.0228643831557006	0.796444106951372	0.5
TraesNOR2D03G01223800	0.614597787719941	-0.0103736342356348	0.869662743180157	0.54
TraesNOR2D03G01223970	0.0297507625471462	-0.110884184589406	0.992252814478337	0.43
TraesNOR2D03G01224090	-1.51127649579563	-0.0567665427355158	0.836573406302672	0.46
TraesNOR2D03G01224280	0.477204084411778	0.0569077820907485	0.758599266201943	0.45
TraesNOR2D03G01224640	0.0163277071714068	0.219963087418363	0.827611432577875	0.57
TraesNOR2D03G01224920	-0.958060390905624	0.0185965017783008	0.848820556547849	0.49
TraesNOR2D03G01225210	0.159557278518177	0.0148876095228542	0.718799742901175	0.44
TraesNOR2D03G01225350	-0.265638539250534	-0.0497565006420569	0.885497814958845	0.5
TraesNOR2D03G01225590	-0.460515669428661	0.0876999925181872	0.991964407637666	0.48
TraesNOR2D03G01226060	-0.874313561033388	0.0791990192191715	0.869517874275164	0.42
TraesNOR2D03G01226140	0.318777733061263	0.029661539427219	0.75806181081483	0.49
TraesNOR2D03G01227520	0.02391154222712	-0.187720319503587	0.85737546359574	0.42
TraesNOR2D03G01227960	0.0414477962453281	0.0658821909865836	0.821591204165297	0.52
TraesNOR2D03G01228150	1.36136121710169	-0.0609995419050658	0.90292708083516	0.42
TraesNOR2D03G01228390	-1.10454067040994	0.119434296044353	0.812615246793257	0.41
TraesNOR2D03G01228480	0.0703169081630705	-0.0874901690371531	0.874866198012984	0.44
TraesNOR2D03G01229080	-1.31627762692249	0.0256403134119723	0.836172926049395	0.48
TraesNOR2D03G01229110	1.76133364656542	-0.0179023626128801	0.976944482889296	0.51
TraesNOR2D03G01229320	1.10427184511706	0.00176528162992762	0.813498451853848	0.55
TraesNOR2D03G01229520	0.17563269762494	0.105192620761065	0.825386645701608	0.56
TraesNOR2D03G01229630	-1.08761710627444	-0.0763278352683296	0.839220786472612	0.54
TraesNOR2D03G01229820	0.720588500427061	-0.162088680153772	0.910619123238334	0.42
TraesNOR2D03G01230010	-1.45935584682287	0.0392644989075548	0.856744265460449	0.54
TraesNOR2D03G01230250	0.722929071143529	0.0454653964596211	0.843392043501394	0.54
TraesNOR2D03G01230840	0.544213551008535	-0.0517068289793666	0.810973584546179	0.46
TraesNOR2D03G01231340	0.312200885205499	-0.161619316365957	0.885944536893382	0.41
TraesNOR2D03G01232510	0.837688771779044	0.0510461819712078	0.802881100849497	0.53
TraesNOR2D03G01233020	1.00063486083575	0.147616098616455	0.862819326445345	0.62
TraesNOR2D03G01233070	0.501945396809475	-0.0919969151665387	0.754364633820105	0.53
TraesNOR2D03G01233550	-0.675651036764326	0.00882789621254636	0.915798174942978	0.52
TraesNOR2D03G01233650	0.0665819665966154	0.0914969305789505	0.883437058181464	0.53
TraesNOR2D03G01234200	-0.356531546836073	-0.0439911292768412	0.830330468927217	0.52
TraesNOR2D03G01234670	-1.47619804959146	-0.0570727193961074	0.919278175857095	0.51
TraesNOR2D03G01235210	0.0509906842656286	-0.0823406644928465	0.864947767561473	0.44
TraesNOR2D03G01235770	1.44937677707617	0.062029688141315	0.762835571246367	0.54
TraesNOR2D03G01236240	0.652185773935525	-0.0236019900760465	0.80755969965066	0.49
TraesNOR2D03G01236400	0.012541702057036	-0.0207381493629457	0.951466434299587	0.49
TraesNOR2D03G01236640	1.21788201250456	0.0517355426951859	0.925681563251447	0.52
TraesNOR2D03G01237370	0.812623899770339	-0.0461010146925402	0.783968676009971	0.44
TraesNOR2D03G01237740	0.777293613048201	-0.0693484488628811	0.905089257602843	0.46
TraesNOR2D03G01238020	2.10218020327796	-0.000932016208779167	0.819584485010215	0.53
TraesNOR2D03G01238030	-0.301158815211386	-0.0343869571981143	0.829158446442411	0.48
TraesNOR2D03G01238140	-0.0384248533585765	0.0823893968231998	0.769639748157433	0.49
TraesNOR2D03G01238740	-0.313405254512053	-0.107771302321427	0.861456992991709	0.51
TraesNOR2D03G01240850	0.55304627143055	-0.106111232535047	0.923347134419134	0.43
TraesNOR2D03G01242330	0.390829258978899	0.0162614049192934	0.782958937431256	0.46
TraesNOR2D03G01242460	-1.14888348741931	-0.0233220465863227	0.841025155656048	0.49
TraesNOR2D03G01243240	0.124972358805115	0.0709920129570462	0.840884900867108	0.48
TraesNOR2D03G01244170	0.139288237177779	-0.0338520559121794	0.812318460455498	0.47
TraesNOR2D03G01244280	0.322334096819587	0.0682151076661735	0.762345550866376	0.58
TraesNOR2D03G01245590	0.635984242452128	0.0887696821938024	0.76899227776116	0.47
TraesNOR2D03G01246420	-0.363973264066802	-0.124470511902917	0.978888483528271	0.55
TraesNOR2D03G01246500	-0.678731291523328	0.0544801429207358	0.823469554570487	0.43
TraesNOR2D03G01247200	-1.77916502406998	0.0257630579548225	0.826838683580916	0.51
TraesNOR2D03G01247750	0.533564888818624	0.0484010571248954	0.890273945249308	0.55
TraesNOR2D03G01248610	0.141914983812937	-0.118028902112882	0.809935627876903	0.44
TraesNOR2D03G01248920	0.0968105368225111	0.00343889764340164	0.779505694943045	0.48
TraesNOR2D03G01248950	-0.00294515108806085	0.0368764374380059	0.795300002064246	0.55
TraesNOR2D03G01249600	1.41510229385556	-0.088678786744417	0.822517714760775	0.47
TraesNOR2D03G01250450	0.0897811253614971	-0.0460720256990413	0.846253645113486	0.54
TraesNOR2D03G01250630	1.56955424834811	-0.0104651620703448	0.799989756619874	0.55
TraesNOR2D03G01252210	0.0880756919366407	0.109314709470973	0.968846770101088	0.55
TraesNOR2D03G01252950	0.117653701433875	0.0400929759982543	0.895929050728881	0.52
TraesNOR2D03G01253420	-1.2561993750296	0.0674123383266974	0.798999956708404	0.49
TraesNOR2D03G01253890	0.0864016292709043	0.055243692380141	0.810946047221561	0.52
TraesNOR2D03G01254500	-0.257598157796239	0.0794374665790978	0.811725597874649	0.42
TraesNOR2D03G01255350	0.133058277201355	0.0831682136180222	0.976556943164839	0.51
TraesNOR2D03G01256220	0.21339843567482	-0.0676831181219885	0.763292781942092	0.42
TraesNOR2D03G01256400	-0.446525935946331	-0.00913274748303229	0.871782169050325	0.51
TraesNOR2D03G01256460	-0.36860745691193	-0.0745193714448079	0.951660499394674	0.52
TraesNOR2D03G01257500	-0.545520407442442	0.165235490038447	0.942348377948038	0.46
TraesNOR2D03G01258090	-1.54813152585287	-0.031540599188371	0.900121738761158	0.5
TraesNOR2D03G01260030	0.0312903044534014	-0.0841558153726429	0.868418294602904	0.48
TraesNOR2D03G01260160	0.638063590240135	0.0343976564714659	0.87575824382342	0.52
TraesNOR2D03G01260230	0.756568644973767	0.0601033414884684	0.872277215879121	0.56
TraesNOR2D03G01260530	0.923927531591043	0.012757039004608	0.755797701517382	0.53
TraesNOR2D03G01261860	-0.00869533988177395	0.0465249179500463	0.701791679057381	0.5
TraesNOR2D03G01262340	-0.0932485757851009	-0.197862976866391	0.83537584852713	0.61
TraesNOR2D03G01262710	2.04474564738275	0.0195236680095973	0.906340967015656	0.53
TraesNOR2D03G01262940	-0.653044877915726	0.0805178165418885	0.862287190844137	0.48
TraesNOR2D03G01263840	-1.8651336357	-0.0247949653318016	0.82882871024502	0.57
TraesNOR2D03G01264810	-0.0411359380102122	0.0904795480282648	0.863167654460004	0.45
TraesNOR2D03G01264910	0.0498075290330639	0.0201879455576983	0.817561265338907	0.55
TraesNOR2D03G01265000	1.15240039096983	0.0177794892838319	0.946237647148162	0.49
TraesNOR2D03G01265370	-0.800689912967215	-0.0172963091883747	0.849404912838627	0.5
TraesNOR2D03G01265410	0.537884027891271	-0.0465534747195453	0.827531429327585	0.54
TraesNOR2D03G01266410	0.00123153214339385	0.00143307923508931	0.946112584506819	0.41
TraesNOR2D03G01266810	0.0810292154456088	-0.0720720327779054	0.784204842787967	0.51
TraesNOR2D03G01266830	-1.77602260879965	-0.0351188795419796	0.833535502081202	0.45
TraesNOR2D03G01267720	0.76521857531009	-0.0348960608347674	0.827550560271342	0.5
TraesNOR2D03G01267780	0.85071540855582	-0.101792403182618	0.862060242760991	0.45
TraesNOR2D03G01268540	0.184327305285858	0.0444711551264853	0.843330134521712	0.49
TraesNOR2D03G01269570	0.0533688820003373	-0.17651756326097	0.813061822053469	0.43
TraesNOR2D03G01270220	0.0359314871593919	-0.0271497328590037	0.98786190186366	0.5
TraesNOR2D03G01270300	-0.46737731439612	0.107163688609787	0.937928742565135	0.48
TraesNOR2D03G01270780	-0.0415683470342344	-0.0162155389765567	0.686297776372814	0.48
TraesNOR2D03G01270790	0.0618485804121955	-0.0881294383844037	0.751641859117481	0.44
TraesNOR2D03G01270840	-1.04723693723073	0.0490080965279955	0.698987255908216	0.45
TraesNOR2D03G01274110	0.691202402585105	0.258299345664858	0.880375763929286	0.59
TraesNOR2D03G01275720	0.0989373329658449	0.0245649837753092	0.819470597875686	0.47
TraesNOR2D03G01275800	-0.235431359333172	-0.0137993180161268	0.800517224045449	0.5
TraesNOR2D03G01275910	1.02881317905041	-0.00706463858426682	0.919668725283414	0.55
TraesNOR2D03G01278030	0.668610930993329	0.0719789350045124	0.808496443614355	0.52
TraesNOR2D03G01279150	0.818463948798157	-0.00364897761579166	0.890277553936627	0.49
TraesNOR2D03G01279820	0.0676314801238155	0.0357197561186701	1.00518484405953	0.6
TraesNOR2D03G01281060	0.00382523305533199	-0.0119033244705388	0.883785075490031	0.45
TraesNOR2D03G01281100	1.34258916661932	0.024086022800686	0.799963062757007	0.52
TraesNOR2D03G01281140	-0.982297025491102	0.0510113600568226	0.889713067734969	0.54
TraesNOR2D03G01281540	1.1489647599793	0.167955231453538	0.96238364796174	0.58
TraesNOR2D03G01281960	0.12432695754964	-0.0140417941911109	0.955746807676431	0.44
TraesNOR2D03G01282490	-0.286562623280241	-0.0783111317540301	0.806060915111971	0.5
TraesNOR2D03G01283390	0.403489570800319	-0.0100322129044253	0.967462451085447	0.51
TraesNOR2D03G01284530	-0.265524255168293	-0.0473916271317444	0.785276095056204	0.5
TraesNOR2D03G01284930	0.816276354769358	0.0647138897031445	0.87169090938856	0.54
TraesNOR2D03G01285370	-0.00312120653339927	-0.118074360692736	0.82798126266529	0.53
TraesNOR2D03G01286210	-0.81409794893696	-0.0222472864453135	0.911011401325902	0.5
TraesNOR2D03G01286370	0.305451406515822	0.0194923707147464	0.713493129601065	0.5
TraesNOR2D03G01286490	-0.497109686866554	-0.0206084873623593	0.81173252575675	0.46
TraesNOR2D03G01288350	0.0608941723669574	-0.193801561486144	0.847453738815282	0.46
TraesNOR2D03G01288460	1.02412015217671	0.0639313791054626	0.859556492942572	0.5
TraesNOR2D03G01288590	-1.3402275682952	-0.0257033386187796	0.752413574522662	0.47
TraesNOR2D03G01288820	0.295047063303866	-0.0197407668202905	0.863609072749458	0.52
TraesNOR2D03G01289100	-2.2394540619849	-0.104880747563953	0.781577188217473	0.58
TraesNOR2D03G01289180	-0.611333049080248	-0.0981196809699667	0.812765085558783	0.53
TraesNOR2D03G01289620	0.571549604797363	0.0327163280736367	0.846566444635317	0.47
TraesNOR2D03G01289900	-0.929147011056927	0.115743989307319	0.803981404112037	0.44
TraesNOR2D03G01289930	0.181037929524686	-0.0302638853278361	0.888609615531345	0.52
TraesNOR2D03G01290880	1.04534825358814	-0.0389337014831501	0.778211214594835	0.48
TraesNOR2D03G01291910	-0.0169075947205824	0.0800857177600759	0.820882407835865	0.46
TraesNOR2D03G01291970	-1.00459856827244	-0.0272878836263764	0.857817408128116	0.5
