"gene_id","amplitude","regulated","rna_responds","lrt_fdr","lrt_p","archetype","t_half_M1_h","identifiable"
"TraesCAD_scaffold_016575_01G000300",3.69197435577984,FALSE,FALSE,0.431039888484363,0.198371045453018,"protein_only",12,TRUE
"TraesCAD_scaffold_016591_01G000200",-5.95836714835887,FALSE,TRUE,0.259809608426607,0.0975450053142906,"kinetics_limited",432,FALSE
"TraesCAD_scaffold_016595_01G000400",-0.131397978524476,FALSE,TRUE,0.578767809730229,0.310543158124069,"kinetics_limited",12,FALSE
"TraesCAD_scaffold_016609_01G000100",1.28538357511311,FALSE,TRUE,0.900112443129729,0.698474351030775,"concordant",15.7536588324337,TRUE
"TraesCAD_scaffold_016614_01G000300",-47.8908457056402,FALSE,FALSE,0.216025901919622,0.0763368017121806,"protein_only",432,FALSE
"TraesCAD_scaffold_016629_01G000100",0.523438419841861,FALSE,TRUE,0.74664664236915,0.473946667969808,"kinetic_lag",13.7493238375276,TRUE
"TraesCAD_scaffold_016629_01G000300",2.68379954640435,FALSE,TRUE,0.190231588629352,0.0643650966545189,"concordant",12,TRUE
"TraesCAD_scaffold_034030_01G000200",-1.46073534629726,TRUE,TRUE,0.00802075489284613,0.00147478396416848,"anticorrelated",13.7493238375276,FALSE
"TraesCAD_scaffold_016675_01G000100",0.818611942801139,FALSE,TRUE,0.981931115360914,0.940990009811311,"concordant",23.6963644609556,TRUE
"TraesCAD_scaffold_016691_01G000200",42.1564174803229,TRUE,TRUE,0.000215975219062082,2.59325083820063e-05,"amplified",432,TRUE
"TraesCAD_scaffold_067667_01G000100",-7.8921932479329,FALSE,FALSE,0.299856227058933,0.119169948449156,"protein_only",12,FALSE
"TraesCAD_scaffold_016701_01G000400",0.920806897499454,FALSE,TRUE,0.919999980518566,0.737648729899653,"concordant",12,TRUE
"TraesCAD_scaffold_016707_01G000100",5.65164673264379,FALSE,FALSE,0.440958731124586,0.205859766053682,"protein_only",12,TRUE
"TraesCAD_scaffold_016709_01G000200",8.49777312792904,FALSE,FALSE,0.000216610935803339,2.60476591261721e-05,"protein_only",12,TRUE
"TraesCAD_scaffold_068716_01G000100",-10.5762727742226,FALSE,FALSE,0.265676306338344,0.100920238388641,"protein_only",80.6459524794712,FALSE
"TraesCAD_scaffold_103256_01G000200",0.734994359824865,FALSE,TRUE,0.955785327152876,0.850761362852529,"kinetic_lag",42.7348449302225,TRUE
