"uid","feature","block","cluster","comp","sign"
"rna__TraesCAD_scaffold_150149_01G000100","TraesCAD_scaffold_150149_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_009145_01G000200","TraesCAD_scaffold_009145_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_104099_01G000100","TraesCAD_scaffold_104099_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_072583_01G000200","TraesCAD_scaffold_072583_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_127211_01G000100","TraesCAD_scaffold_127211_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_103730_01G000200","TraesCAD_scaffold_103730_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_112622_01G000100","TraesCAD_scaffold_112622_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_035515_01G000600","TraesCAD_scaffold_035515_01G000600","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_096950_01G000200","TraesCAD_scaffold_096950_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_009504_01G001400","TraesCAD_scaffold_009504_01G001400","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_014294_01G000400","TraesCAD_scaffold_014294_01G000400","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_004953_01G000300","TraesCAD_scaffold_004953_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_000524_01G000900","TraesCAD_scaffold_000524_01G000900","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_040961_01G000300","TraesCAD_scaffold_040961_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_062650_01G000200","TraesCAD_scaffold_062650_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_018816_01G000100","TraesCAD_scaffold_018816_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_024267_01G000200","TraesCAD_scaffold_024267_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_049302_01G000100","TraesCAD_scaffold_049302_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_112978_01G000100","TraesCAD_scaffold_112978_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_036569_01G000400","TraesCAD_scaffold_036569_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_040522_01G000200","TraesCAD_scaffold_040522_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_010681_01G000100","TraesCAD_scaffold_010681_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_142241_01G000100","TraesCAD_scaffold_142241_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_008279_01G000100","TraesCAD_scaffold_008279_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_020926_01G000200","TraesCAD_scaffold_020926_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_063667_01G000100","TraesCAD_scaffold_063667_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_005419_01G000500","TraesCAD_scaffold_005419_01G000500","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_059799_01G000100","TraesCAD_scaffold_059799_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_000165_01G000100","TraesCAD_scaffold_000165_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_035955_01G000100","TraesCAD_scaffold_035955_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_018292_01G000200","TraesCAD_scaffold_018292_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_093239_01G000200","TraesCAD_scaffold_093239_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_009481_01G000200","TraesCAD_scaffold_009481_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_051953_01G000400","TraesCAD_scaffold_051953_01G000400","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_374997_01G000100","TraesCAD_scaffold_374997_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_060493_01G000200","TraesCAD_scaffold_060493_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_009264_01G000600","TraesCAD_scaffold_009264_01G000600","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_014694_01G000200","TraesCAD_scaffold_014694_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_062520_01G000100","TraesCAD_scaffold_062520_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_082992_01G000200","TraesCAD_scaffold_082992_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_008185_01G000500","TraesCAD_scaffold_008185_01G000500","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_121178_01G000100","TraesCAD_scaffold_121178_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_021327_01G000400","TraesCAD_scaffold_021327_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_030585_01G000100","TraesCAD_scaffold_030585_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_046359_01G000500","TraesCAD_scaffold_046359_01G000500","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_092641_01G000100","TraesCAD_scaffold_092641_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_068600_01G000100","TraesCAD_scaffold_068600_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_025493_01G000200","TraesCAD_scaffold_025493_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_008760_01G000400","TraesCAD_scaffold_008760_01G000400","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_002482_01G000300","TraesCAD_scaffold_002482_01G000300","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_003127_01G000800","TraesCAD_scaffold_003127_01G000800","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_003092_01G000300","TraesCAD_scaffold_003092_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_011685_01G000400","TraesCAD_scaffold_011685_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_098712_01G000100","TraesCAD_scaffold_098712_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_001342_01G000500","TraesCAD_scaffold_001342_01G000500","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_057742_01G000200","TraesCAD_scaffold_057742_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_003918_01G000100","TraesCAD_scaffold_003918_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_009577_01G000100","TraesCAD_scaffold_009577_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_010548_01G000300","TraesCAD_scaffold_010548_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_048508_01G000600","TraesCAD_scaffold_048508_01G000600","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_079419_01G000100","TraesCAD_scaffold_079419_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_083965_01G000200","TraesCAD_scaffold_083965_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_003131_01G000200","TraesCAD_scaffold_003131_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_013334_01G000700","TraesCAD_scaffold_013334_01G000700","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_131794_01G000100","TraesCAD_scaffold_131794_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_001357_01G000400","TraesCAD_scaffold_001357_01G000400","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_019382_01G000600","TraesCAD_scaffold_019382_01G000600","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_461837_01G000100","TraesCAD_scaffold_461837_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_002505_01G000200","TraesCAD_scaffold_002505_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_076444_01G000200","TraesCAD_scaffold_076444_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_029843_01G000400","TraesCAD_scaffold_029843_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_024316_01G000100","TraesCAD_scaffold_024316_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_001691_01G000600","TraesCAD_scaffold_001691_01G000600","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_004054_01G000300","TraesCAD_scaffold_004054_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_029359_01G000100","TraesCAD_scaffold_029359_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_058389_01G000100","TraesCAD_scaffold_058389_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_044280_01G000200","TraesCAD_scaffold_044280_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_031460_01G000100","TraesCAD_scaffold_031460_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_029931_01G000100","TraesCAD_scaffold_029931_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_023766_01G000300","TraesCAD_scaffold_023766_01G000300","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_008542_01G000200","TraesCAD_scaffold_008542_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_005235_01G000100","TraesCAD_scaffold_005235_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_022005_01G000100","TraesCAD_scaffold_022005_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_284614_01G000100","TraesCAD_scaffold_284614_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_075350_01G000100","TraesCAD_scaffold_075350_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_049090_01G000200","TraesCAD_scaffold_049090_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_034223_01G000200","TraesCAD_scaffold_034223_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_707343_01G000100","TraesCAD_scaffold_707343_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_007152_01G000100","TraesCAD_scaffold_007152_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_005860_01G000100","TraesCAD_scaffold_005860_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_072335_01G000100","TraesCAD_scaffold_072335_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_040974_01G000100","TraesCAD_scaffold_040974_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_125319_01G000100","TraesCAD_scaffold_125319_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_023838_01G000200","TraesCAD_scaffold_023838_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_037411_01G000200","TraesCAD_scaffold_037411_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_047283_01G000100","TraesCAD_scaffold_047283_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_044142_01G000800","TraesCAD_scaffold_044142_01G000800","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_085343_01G000200","TraesCAD_scaffold_085343_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_094225_01G000200","TraesCAD_scaffold_094225_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_039763_01G000400","TraesCAD_scaffold_039763_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_016154_01G000100","TraesCAD_scaffold_016154_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_044426_01G000100","TraesCAD_scaffold_044426_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_096412_01G000400","TraesCAD_scaffold_096412_01G000400","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_017217_01G000700","TraesCAD_scaffold_017217_01G000700","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_016249_01G000300","TraesCAD_scaffold_016249_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_053598_01G000300","TraesCAD_scaffold_053598_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_039535_01G000100","TraesCAD_scaffold_039535_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_087937_01G000100","TraesCAD_scaffold_087937_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_033204_01G000300","TraesCAD_scaffold_033204_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_014419_01G000100","TraesCAD_scaffold_014419_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_088519_01G000100","TraesCAD_scaffold_088519_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_124735_01G000100","TraesCAD_scaffold_124735_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_064500_01G000300","TraesCAD_scaffold_064500_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_013779_01G000200","TraesCAD_scaffold_013779_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_068367_01G000100","TraesCAD_scaffold_068367_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_028048_01G000400","TraesCAD_scaffold_028048_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_042685_01G000100","TraesCAD_scaffold_042685_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_047628_01G000200","TraesCAD_scaffold_047628_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_051182_01G000100","TraesCAD_scaffold_051182_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_009125_01G000200","TraesCAD_scaffold_009125_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_057634_01G000100","TraesCAD_scaffold_057634_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_072501_01G000100","TraesCAD_scaffold_072501_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_042449_01G000200","TraesCAD_scaffold_042449_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_035153_01G000200","TraesCAD_scaffold_035153_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_036549_01G000400","TraesCAD_scaffold_036549_01G000400","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_002486_01G000400","TraesCAD_scaffold_002486_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_072455_01G000100","TraesCAD_scaffold_072455_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_023171_01G000100","TraesCAD_scaffold_023171_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_065035_01G000100","TraesCAD_scaffold_065035_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_010548_01G000200","TraesCAD_scaffold_010548_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_048195_01G000100","TraesCAD_scaffold_048195_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_103750_01G000200","TraesCAD_scaffold_103750_01G000200","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_119973_01G000200","TraesCAD_scaffold_119973_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_044575_01G000100","TraesCAD_scaffold_044575_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_059462_01G000100","TraesCAD_scaffold_059462_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_034487_01G000300","TraesCAD_scaffold_034487_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_007210_01G000100","TraesCAD_scaffold_007210_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_036205_01G000300","TraesCAD_scaffold_036205_01G000300","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_068184_01G000100","TraesCAD_scaffold_068184_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_072111_01G000200","TraesCAD_scaffold_072111_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_006809_01G000600","TraesCAD_scaffold_006809_01G000600","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_022656_01G000100","TraesCAD_scaffold_022656_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_037839_01G000200","TraesCAD_scaffold_037839_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_043541_01G000100","TraesCAD_scaffold_043541_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_092010_01G000100","TraesCAD_scaffold_092010_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_082685_01G000100","TraesCAD_scaffold_082685_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_113217_01G000100","TraesCAD_scaffold_113217_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_019141_01G000200","TraesCAD_scaffold_019141_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_039755_01G000100","TraesCAD_scaffold_039755_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_075409_01G000100","TraesCAD_scaffold_075409_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_043761_01G000200","TraesCAD_scaffold_043761_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_015031_01G000200","TraesCAD_scaffold_015031_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_057623_01G000200","TraesCAD_scaffold_057623_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_059529_01G000100","TraesCAD_scaffold_059529_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_055851_01G000200","TraesCAD_scaffold_055851_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_140663_01G000200","TraesCAD_scaffold_140663_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_020432_01G000500","TraesCAD_scaffold_020432_01G000500","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_004294_01G000600","TraesCAD_scaffold_004294_01G000600","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_041589_01G000200","TraesCAD_scaffold_041589_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_085386_01G000100","TraesCAD_scaffold_085386_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_019185_01G000100","TraesCAD_scaffold_019185_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_048240_01G000300","TraesCAD_scaffold_048240_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_091989_01G000100","TraesCAD_scaffold_091989_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_048500_01G000500","TraesCAD_scaffold_048500_01G000500","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_008172_01G000200","TraesCAD_scaffold_008172_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_083170_01G000100","TraesCAD_scaffold_083170_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_042639_01G000300","TraesCAD_scaffold_042639_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_055053_01G000200","TraesCAD_scaffold_055053_01G000200","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_001363_01G000100","TraesCAD_scaffold_001363_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_033458_01G000200","TraesCAD_scaffold_033458_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_007210_01G000200","TraesCAD_scaffold_007210_01G000200","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_085889_01G000100","TraesCAD_scaffold_085889_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_077055_01G000100","TraesCAD_scaffold_077055_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_050403_01G000100","TraesCAD_scaffold_050403_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_072718_01G000300","TraesCAD_scaffold_072718_01G000300","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_119873_01G000100","TraesCAD_scaffold_119873_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_022057_01G000100","TraesCAD_scaffold_022057_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_051728_01G000100","TraesCAD_scaffold_051728_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_086703_01G000200","TraesCAD_scaffold_086703_01G000200","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_030221_01G000100","TraesCAD_scaffold_030221_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_014474_01G000300","TraesCAD_scaffold_014474_01G000300","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_014261_01G000300","TraesCAD_scaffold_014261_01G000300","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_070666_01G000100","TraesCAD_scaffold_070666_01G000100","rna","C1-",1,"negative"
"rna__TraesCAD_scaffold_035013_01G000100","TraesCAD_scaffold_035013_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_062022_01G000100","TraesCAD_scaffold_062022_01G000100","rna","C2+",2,"positive"
"rna__TraesCAD_scaffold_077717_01G000700","TraesCAD_scaffold_077717_01G000700","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_050913_01G000300","TraesCAD_scaffold_050913_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_039707_01G000300","TraesCAD_scaffold_039707_01G000300","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_018818_01G000400","TraesCAD_scaffold_018818_01G000400","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_023645_01G000100","TraesCAD_scaffold_023645_01G000100","rna","C1+",1,"positive"
"rna__TraesCAD_scaffold_113450_01G000100","TraesCAD_scaffold_113450_01G000100","rna","C2-",2,"negative"
"rna__TraesCAD_scaffold_075896_01G000200","TraesCAD_scaffold_075896_01G000200","rna","C1+",1,"positive"
