"uid","feature","block","cluster","comp","sign"
"rna__TraesNOR1B03G00296960","TraesNOR1B03G00296960","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02383210","TraesNOR4B03G02383210","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03462240","TraesNOR6B03G03462240","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03791550","TraesNOR6D03G03791550","rna","C1+",1,"positive"
"rna__TraesNOR7D03G04345950","TraesNOR7D03G04345950","rna","C2+",2,"positive"
"rna__TraesNOR1B03G00392950","TraesNOR1B03G00392950","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02336260","TraesNOR4B03G02336260","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03285870","TraesNOR6A03G03285870","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02796660","TraesNOR5A03G02796660","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04192030","TraesNOR7B03G04192030","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03656260","TraesNOR6B03G03656260","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03140220","TraesNOR5D03G03140220","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03245270","TraesNOR5D03G03245270","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03099410","TraesNOR5D03G03099410","rna","C1+",1,"positive"
"rna__TraesNOR2D03G01203310","TraesNOR2D03G01203310","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00293230","TraesNOR1B03G00293230","rna","C2+",2,"positive"
"rna__TraesNOR6A03G03404350","TraesNOR6A03G03404350","rna","C2+",2,"positive"
"rna__TraesNOR1A03G00010740","TraesNOR1A03G00010740","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00091510","TraesNOR1A03G00091510","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00654620","TraesNOR2A03G00654620","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00594840","TraesNOR2A03G00594840","rna","C2+",2,"positive"
"rna__TraesNOR7D03G04526770","TraesNOR7D03G04526770","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02348660","TraesNOR4B03G02348660","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02401460","TraesNOR4B03G02401460","rna","C1+",1,"positive"
"rna__TraesNOR7D03G04542020","TraesNOR7D03G04542020","rna","C2-",2,"negative"
"rna__TraesNOR5D03G03145650","TraesNOR5D03G03145650","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03167850","TraesNOR5D03G03167850","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03920810","TraesNOR7A03G03920810","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01248610","TraesNOR2D03G01248610","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03792590","TraesNOR6D03G03792590","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03101480","TraesNOR5D03G03101480","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00600210","TraesNOR2A03G00600210","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03274040","TraesNOR6A03G03274040","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01888620","TraesNOR3D03G01888620","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02601310","TraesNOR5A03G02601310","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00044040","TraesNOR1A03G00044040","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00399540","TraesNOR1B03G00399540","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03834120","TraesNOR6D03G03834120","rna","C1+",1,"positive"
"rna__TraesNOR7D03G04493910","TraesNOR7D03G04493910","rna","C1+",1,"positive"
"rna__TraesNOR6A03G03447300","TraesNOR6A03G03447300","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03423080","TraesNOR6A03G03423080","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03403180","TraesNOR6A03G03403180","rna","C2+",2,"positive"
"rna__TraesNOR3A03G01376310","TraesNOR3A03G01376310","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02989760","TraesNOR5B03G02989760","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04417420","TraesNOR7D03G04417420","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04474430","TraesNOR7D03G04474430","rna","C2-",2,"negative"
"rna__TraesNOR5D03G03263830","TraesNOR5D03G03263830","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01787670","TraesNOR3B03G01787670","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00611620","TraesNOR2A03G00611620","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01619040","TraesNOR3B03G01619040","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03632460","TraesNOR6B03G03632460","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02295480","TraesNOR4B03G02295480","rna","C1-",1,"negative"
"rna__TraesNOR3D03G02010110","TraesNOR3D03G02010110","rna","C2+",2,"positive"
"rna__TraesNOR1D03G00518760","TraesNOR1D03G00518760","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02370480","TraesNOR4B03G02370480","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01872730","TraesNOR3D03G01872730","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03035130","TraesNOR5B03G03035130","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03929690","TraesNOR7A03G03929690","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04113650","TraesNOR7B03G04113650","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01526760","TraesNOR3A03G01526760","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04112850","TraesNOR7B03G04112850","rna","C1+",1,"positive"
"rna__TraesNOR5A03G02791060","TraesNOR5A03G02791060","rna","C2+",2,"positive"
"rna__TraesNOR1A03G00156570","TraesNOR1A03G00156570","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02824880","TraesNOR5B03G02824880","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00980140","TraesNOR2B03G00980140","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02796800","TraesNOR5A03G02796800","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04314550","TraesNOR7B03G04314550","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03626610","TraesNOR6B03G03626610","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03797430","TraesNOR6D03G03797430","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01292000","TraesNOR2D03G01292000","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01115280","TraesNOR2D03G01115280","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00529300","TraesNOR1D03G00529300","rna","C2+",2,"positive"
"rna__TraesNOR7A03G03989400","TraesNOR7A03G03989400","rna","C1+",1,"positive"
"rna__TraesNOR7A03G03848990","TraesNOR7A03G03848990","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01663160","TraesNOR3B03G01663160","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01046990","TraesNOR2B03G01046990","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02469520","TraesNOR4D03G02469520","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01860580","TraesNOR3D03G01860580","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02456010","TraesNOR4D03G02456010","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03234170","TraesNOR5D03G03234170","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01215920","TraesNOR2D03G01215920","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04240640","TraesNOR7B03G04240640","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03258610","TraesNOR5D03G03258610","rna","C1+",1,"positive"
"rna__TraesNOR7B03G04201600","TraesNOR7B03G04201600","rna","C1+",1,"positive"
"rna__TraesNOR7D03G04393670","TraesNOR7D03G04393670","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00894220","TraesNOR2B03G00894220","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03515480","TraesNOR6B03G03515480","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03839990","TraesNOR6D03G03839990","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00840710","TraesNOR2B03G00840710","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01106010","TraesNOR2D03G01106010","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01176130","TraesNOR2D03G01176130","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04279650","TraesNOR7B03G04279650","rna","C2+",2,"positive"
"rna__TraesNOR2B03G01059720","TraesNOR2B03G01059720","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00212680","TraesNOR1B03G00212680","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03978040","TraesNOR7A03G03978040","rna","C1+",1,"positive"
"rna__TraesNOR3D03G01924590","TraesNOR3D03G01924590","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02069810","TraesNOR4A03G02069810","rna","C1+",1,"positive"
"rna__TraesNOR4D03G02441750","TraesNOR4D03G02441750","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01270780","TraesNOR2D03G01270780","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02548770","TraesNOR4D03G02548770","rna","C2+",2,"positive"
"rna__TraesNOR3D03G02007890","TraesNOR3D03G02007890","rna","C2+",2,"positive"
"rna__TraesNOR1D03G00568590","TraesNOR1D03G00568590","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03383490","TraesNOR6A03G03383490","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02575500","TraesNOR4D03G02575500","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02288440","TraesNOR4B03G02288440","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01757580","TraesNOR3B03G01757580","rna","C1+",1,"positive"
"rna__TraesNOR5A03G02787700","TraesNOR5A03G02787700","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00361900","TraesNOR1B03G00361900","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02425370","TraesNOR4B03G02425370","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03282890","TraesNOR6A03G03282890","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04421440","TraesNOR7D03G04421440","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01233650","TraesNOR2D03G01233650","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03368070","TraesNOR6A03G03368070","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00911440","TraesNOR2B03G00911440","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00236370","TraesNOR1B03G00236370","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02427420","TraesNOR4B03G02427420","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01839370","TraesNOR3D03G01839370","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02993780","TraesNOR5B03G02993780","rna","C2+",2,"positive"
"rna__TraesNOR2D03G01104990","TraesNOR2D03G01104990","rna","C2+",2,"positive"
"rna__TraesNOR2B03G00914410","TraesNOR2B03G00914410","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00315880","TraesNOR1B03G00315880","rna","C1-",1,"negative"
"rna__TraesNOR7A03G03947390","TraesNOR7A03G03947390","rna","C1-",1,"negative"
"rna__TraesNOR7A03G04044900","TraesNOR7A03G04044900","rna","C1+",1,"positive"
"rna__TraesNOR1D03G00496840","TraesNOR1D03G00496840","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01197470","TraesNOR2D03G01197470","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02935040","TraesNOR5B03G02935040","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01581130","TraesNOR3B03G01581130","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04320170","TraesNOR7D03G04320170","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02136040","TraesNOR4A03G02136040","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02169550","TraesNOR4A03G02169550","rna","C2-",2,"negative"
"rna__TraesNOR4B03G02403150","TraesNOR4B03G02403150","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01427630","TraesNOR3A03G01427630","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02237140","TraesNOR4A03G02237140","rna","C2-",2,"negative"
"rna__TraesNOR2B03G00956760","TraesNOR2B03G00956760","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01872410","TraesNOR3D03G01872410","rna","C1-",1,"negative"
"rna__TraesNOR1A03G00120030","TraesNOR1A03G00120030","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02382270","TraesNOR4B03G02382270","rna","C2+",2,"positive"
"rna__TraesNOR5A03G02616290","TraesNOR5A03G02616290","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03244790","TraesNOR5D03G03244790","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03061080","TraesNOR5D03G03061080","rna","C2-",2,"negative"
"rna__TraesNOR5D03G03241170","TraesNOR5D03G03241170","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01875430","TraesNOR3D03G01875430","rna","C2-",2,"negative"
"rna__TraesNOR6B03G03462120","TraesNOR6B03G03462120","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01848520","TraesNOR3D03G01848520","rna","C2+",2,"positive"
"rna__TraesNOR5B03G02852370","TraesNOR5B03G02852370","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02870640","TraesNOR5B03G02870640","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02386390","TraesNOR4B03G02386390","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02280910","TraesNOR4B03G02280910","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02819240","TraesNOR5B03G02819240","rna","C1+",1,"positive"
"rna__TraesNOR4A03G02147370","TraesNOR4A03G02147370","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03415370","TraesNOR6A03G03415370","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03076020","TraesNOR5D03G03076020","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01160980","TraesNOR2D03G01160980","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02350280","TraesNOR4B03G02350280","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01863090","TraesNOR3D03G01863090","rna","C2+",2,"positive"
"rna__TraesNOR1B03G00341760","TraesNOR1B03G00341760","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04520130","TraesNOR7D03G04520130","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01786850","TraesNOR3B03G01786850","rna","C2+",2,"positive"
"rna__TraesNOR5A03G02775750","TraesNOR5A03G02775750","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04418060","TraesNOR7D03G04418060","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04400250","TraesNOR7D03G04400250","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03540290","TraesNOR6B03G03540290","rna","C2+",2,"positive"
"rna__TraesNOR6D03G03806530","TraesNOR6D03G03806530","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01136960","TraesNOR2D03G01136960","rna","C2+",2,"positive"
"rna__TraesNOR6A03G03313950","TraesNOR6A03G03313950","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02272570","TraesNOR4B03G02272570","rna","C1-",1,"negative"
"rna__TraesNOR4B03G02244890","TraesNOR4B03G02244890","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02353790","TraesNOR4B03G02353790","rna","C2+",2,"positive"
"rna__TraesNOR4B03G02368410","TraesNOR4B03G02368410","rna","C2+",2,"positive"
"rna__TraesNOR2B03G01021770","TraesNOR2B03G01021770","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02575860","TraesNOR4D03G02575860","rna","C2-",2,"negative"
"rna__TraesNOR3B03G01608760","TraesNOR3B03G01608760","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01867020","TraesNOR3D03G01867020","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00522730","TraesNOR1D03G00522730","rna","C1-",1,"negative"
"rna__TraesNOR3B03G01686480","TraesNOR3B03G01686480","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02452720","TraesNOR4D03G02452720","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01827410","TraesNOR3D03G01827410","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04455080","TraesNOR7D03G04455080","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03691060","TraesNOR6D03G03691060","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03768050","TraesNOR6D03G03768050","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00995230","TraesNOR2B03G00995230","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00759210","TraesNOR2A03G00759210","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02544390","TraesNOR4D03G02544390","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00385700","TraesNOR1B03G00385700","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02034650","TraesNOR4A03G02034650","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02755350","TraesNOR5A03G02755350","rna","C1-",1,"negative"
"rna__TraesNOR1D03G00528600","TraesNOR1D03G00528600","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00706350","TraesNOR2A03G00706350","rna","C1-",1,"negative"
"rna__TraesNOR7A03G04010400","TraesNOR7A03G04010400","rna","C2-",2,"negative"
"rna__TraesNOR2A03G00742100","TraesNOR2A03G00742100","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00650780","TraesNOR2A03G00650780","rna","C1-",1,"negative"
"rna__TraesNOR7B03G04203850","TraesNOR7B03G04203850","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02064760","TraesNOR4A03G02064760","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03676090","TraesNOR6B03G03676090","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03031500","TraesNOR5B03G03031500","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02525470","TraesNOR4D03G02525470","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00953180","TraesNOR2B03G00953180","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03413250","TraesNOR6A03G03413250","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00717680","TraesNOR2A03G00717680","rna","C2-",2,"negative"
"rna__TraesNOR3D03G01931210","TraesNOR3D03G01931210","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03694480","TraesNOR6D03G03694480","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00632610","TraesNOR2A03G00632610","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01959080","TraesNOR3D03G01959080","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01228150","TraesNOR2D03G01228150","rna","C1-",1,"negative"
"rna__TraesNOR6B03G03629450","TraesNOR6B03G03629450","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00974500","TraesNOR2B03G00974500","rna","C2-",2,"negative"
"rna__TraesNOR6A03G03327420","TraesNOR6A03G03327420","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03214210","TraesNOR5D03G03214210","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03706750","TraesNOR6D03G03706750","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00794300","TraesNOR2A03G00794300","rna","C2+",2,"positive"
"rna__TraesNOR1B03G00288540","TraesNOR1B03G00288540","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01051300","TraesNOR2B03G01051300","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01320700","TraesNOR2D03G01320700","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01958110","TraesNOR3D03G01958110","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01977830","TraesNOR3D03G01977830","rna","C1-",1,"negative"
"rna__TraesNOR5D03G03212340","TraesNOR5D03G03212340","rna","C2+",2,"positive"
"rna__TraesNOR7A03G03899130","TraesNOR7A03G03899130","rna","C1+",1,"positive"
"rna__TraesNOR7B03G04137400","TraesNOR7B03G04137400","rna","C2+",2,"positive"
"rna__TraesNOR7D03G04475140","TraesNOR7D03G04475140","rna","C1-",1,"negative"
"rna__TraesNOR1B03G00230850","TraesNOR1B03G00230850","rna","C2-",2,"negative"
"rna__TraesNOR4D03G02526820","TraesNOR4D03G02526820","rna","C2+",2,"positive"
"rna__TraesNOR5A03G02680640","TraesNOR5A03G02680640","rna","C2+",2,"positive"
"rna__TraesNOR3B03G01628020","TraesNOR3B03G01628020","rna","C1-",1,"negative"
"rna__TraesNOR7D03G04503060","TraesNOR7D03G04503060","rna","C1-",1,"negative"
"rna__TraesNOR6D03G03815060","TraesNOR6D03G03815060","rna","C2+",2,"positive"
"rna__TraesNOR3A03G01537110","TraesNOR3A03G01537110","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02837840","TraesNOR5B03G02837840","rna","C2-",2,"negative"
"rna__TraesNOR4B03G02315770","TraesNOR4B03G02315770","rna","C1+",1,"positive"
"rna__TraesNOR3A03G01424870","TraesNOR3A03G01424870","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02435270","TraesNOR4D03G02435270","rna","C2+",2,"positive"
"rna__TraesNOR7B03G04096500","TraesNOR7B03G04096500","rna","C2+",2,"positive"
"rna__TraesNOR5A03G02620810","TraesNOR5A03G02620810","rna","C1-",1,"negative"
"rna__TraesNOR5B03G02992540","TraesNOR5B03G02992540","rna","C2+",2,"positive"
"rna__TraesNOR6B03G03519310","TraesNOR6B03G03519310","rna","C1-",1,"negative"
"rna__TraesNORUn03G04674100","TraesNORUn03G04674100","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03029560","TraesNOR5B03G03029560","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01455160","TraesNOR3A03G01455160","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01914740","TraesNOR3D03G01914740","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01953760","TraesNOR3D03G01953760","rna","C1-",1,"negative"
"rna__TraesNOR2B03G01087490","TraesNOR2B03G01087490","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02148170","TraesNOR4A03G02148170","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01105410","TraesNOR2D03G01105410","rna","C2+",2,"positive"
"rna__TraesNOR2B03G01002990","TraesNOR2B03G01002990","rna","C1+",1,"positive"
"rna__TraesNOR7A03G03888650","TraesNOR7A03G03888650","rna","C1+",1,"positive"
"rna__TraesNOR6D03G03816480","TraesNOR6D03G03816480","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00596220","TraesNOR2A03G00596220","rna","C2+",2,"positive"
"rna__TraesNOR4D03G02444900","TraesNOR4D03G02444900","rna","C1+",1,"positive"
"rna__TraesNOR4D03G02529740","TraesNOR4D03G02529740","rna","C1-",1,"negative"
"rna__TraesNOR4A03G02176110","TraesNOR4A03G02176110","rna","C2-",2,"negative"
"rna__TraesNOR3B03G01765040","TraesNOR3B03G01765040","rna","C2+",2,"positive"
"rna__TraesNOR2A03G00667450","TraesNOR2A03G00667450","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03240990","TraesNOR5D03G03240990","rna","C2+",2,"positive"
"rna__TraesNOR7D03G04341390","TraesNOR7D03G04341390","rna","C1+",1,"positive"
"rna__TraesNOR7A03G04009220","TraesNOR7A03G04009220","rna","C1-",1,"negative"
"rna__TraesNOR6A03G03411560","TraesNOR6A03G03411560","rna","C1-",1,"negative"
"rna__TraesNOR3D03G02030760","TraesNOR3D03G02030760","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01293920","TraesNOR2D03G01293920","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01466950","TraesNOR3A03G01466950","rna","C2+",2,"positive"
"rna__TraesNOR5A03G02789170","TraesNOR5A03G02789170","rna","C1-",1,"negative"
"rna__TraesNOR3A03G01527440","TraesNOR3A03G01527440","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01912860","TraesNOR3D03G01912860","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01975920","TraesNOR3D03G01975920","rna","C1-",1,"negative"
"rna__TraesNOR2A03G00799600","TraesNOR2A03G00799600","rna","C1-",1,"negative"
"rna__TraesNOR5A03G02765930","TraesNOR5A03G02765930","rna","C1-",1,"negative"
"rna__TraesNOR5B03G03019380","TraesNOR5B03G03019380","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01116530","TraesNOR2D03G01116530","rna","C1+",1,"positive"
"rna__TraesNORUn03G04556620","TraesNORUn03G04556620","rna","C1-",1,"negative"
"rna__TraesNOR3D03G01854490","TraesNOR3D03G01854490","rna","C2+",2,"positive"
"rna__TraesNOR3D03G01941490","TraesNOR3D03G01941490","rna","C2+",2,"positive"
"rna__TraesNOR5D03G03211960","TraesNOR5D03G03211960","rna","C1-",1,"negative"
"rna__TraesNOR2D03G01132940","TraesNOR2D03G01132940","rna","C1-",1,"negative"
"rna__TraesNOR2B03G00833340","TraesNOR2B03G00833340","rna","C1-",1,"negative"
"rna__TraesNOR4D03G02551490","TraesNOR4D03G02551490","rna","C2+",2,"positive"
